0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.01	2.49369e-207
0.01	2.49369e-209
0.01	2.49369e-211
0.01	2.49369e-213
0.01	2.49369e-215
0.01	2.49369e-217
0.01	2.49369e-219
0.01	2.49369e-221
0.01	2.49369e-223
0.01	2.49369e-225
0.01	2.49369e-227
0.01	2.49369e-229
0.01	2.49369e-231
0.01	2.49369e-233
0.01	2.49369e-235
0.01	2.49369e-237
0.01	2.49369e-239
0.01	2.49369e-241
0.01	2.49369e-243
0.01	2.49369e-245
0.01	2.49369e-247
0.01	2.49369e-249
0.01	2.49369e-251
0.01	2.49369e-253
0.01	2.49369e-255
0.01	2.49369e-257
0.01	2.49369e-259
0.01	2.49369e-261
0.01	2.49369e-263
0.01	2.49369e-265
0.01	2.49369e-267
0.01	2.49369e-269
0.01	2.49369e-271
0.01	2.49369e-273
0.01	2.49369e-275
0.01	2.49369e-277
0.01	2.49369e-279
0.01	2.49369e-281
0.01	2.49369e-283
0.01	2.49369e-285
0.01	2.49369e-287
0.01	2.49369e-289
0.01	2.49369e-291
0.01	2.49369e-293
0.01	2.49369e-295
0.01	2.49369e-297
0.01	2.49369e-299
0.01	2.49369e-301
0.01	2.49369e-303
0.01	2.49369e-305
0.01	2.49369e-307
0.01	2.49369e-309
0.01	2.49369e-311
0.01	2.49369e-313
0.01	2.49369e-315
0.01	2.49369e-317
0.01	2.4937e-319
0.01	2.49503e-321
0.01	2.47033e-323
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	0
0.01	1.26118e-174
